,ground_J=0,-J_term,M^2,N,J,Delta,ground,index
1028096,-4.302537104100125,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.6326530612244896,-5.11886363471237,000100000
1028608,-4.302537104100127,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.6326530612244896,-5.220904451038902,110111111
1029120,-4.302537104100127,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.6326530612244896,-5.322945267365434,000000010
1029632,-4.302537104100127,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.6326530612244896,-5.424986083691963,000000001
1030144,-4.302537104100127,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.6326530612244896,-5.5270269000184955,000010000
1030656,-4.302537104100125,-1.326530612244898,0.6049382716049381,9.0,0.26530612244897955,1.6326530612244896,-5.629067716345023,111110111
1031168,-3.2343984659444533,-2.5714285714285707,1.0,9.0,0.2857142857142857,1.6326530612244896,-5.8058270373730245,000000000
1031680,-3.234398465944453,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.6326530612244896,-5.989500506760779,111111111
1032192,-3.234398465944456,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.6326530612244896,-6.1731739761485365,111111111
1032704,-3.2343984659444547,-3.122448979591837,1.0,9.0,0.3469387755102041,1.6326530612244896,-6.356847445536292,111111111
1033216,-3.2343984659444533,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.6326530612244896,-6.540520914924045,111111111
1033728,-3.2343984659444533,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.6326530612244896,-6.7241943843118,000000000
1034240,-3.2343984659444533,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.6326530612244896,-6.907867853699554,111111111
1034752,-3.2343984659444565,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.6326530612244896,-7.091541323087312,111111111
1035264,-3.2343984659444542,-4.040816326530612,1.0,9.0,0.4489795918367345,1.6326530612244896,-7.275214792475066,111111111
1035776,-3.2343984659444533,-4.224489795918367,1.0,9.0,0.4693877551020408,1.6326530612244896,-7.45888826186282,111111111
1036288,-3.2343984659444533,-4.408163265306122,1.0,9.0,0.4897959183673469,1.6326530612244896,-7.642561731250575,111111111
1036800,-3.2343984659444547,-4.591836734693878,1.0,9.0,0.5102040816326531,1.6326530612244896,-7.826235200638332,000000000
1037312,-3.234398465944455,-4.775510204081632,1.0,9.0,0.5306122448979591,1.6326530612244896,-8.009908670026087,111111111
1037824,-3.2343984659444547,-4.959183673469386,1.0,9.0,0.5510204081632653,1.6326530612244896,-8.193582139413843,111111111
1038336,-3.234398465944455,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.6326530612244896,-8.377255608801597,000000000
1038848,-3.234398465944456,-5.326530612244898,1.0,9.0,0.5918367346938775,1.6326530612244896,-8.560929078189353,111111111
1039360,-3.2343984659444533,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.6326530612244896,-8.744602547577108,111111111
1039872,-3.234398465944456,-5.693877551020408,1.0,9.0,0.6326530612244897,1.6326530612244896,-8.928276016964864,000000000
1040384,-3.2343984659444533,-5.877551020408162,1.0,9.0,0.6530612244897959,1.6326530612244896,-9.111949486352618,000000000
1040896,-3.234398465944453,-6.061224489795919,1.0,9.0,0.6734693877551021,1.6326530612244896,-9.29562295574037,111111111
1041408,-3.2343984659444516,-6.244897959183674,1.0,9.0,0.6938775510204082,1.6326530612244896,-9.479296425128128,111111111
1041920,-3.234398465944456,-6.428571428571428,1.0,9.0,0.7142857142857142,1.6326530612244896,-9.662969894515882,000000000
1042432,-3.2343984659444533,-6.612244897959182,1.0,9.0,0.7346938775510203,1.6326530612244896,-9.846643363903636,000000000
1042944,-3.234398465944452,-6.795918367346937,1.0,9.0,0.7551020408163265,1.6326530612244896,-10.03031683329139,111111111
1043456,-3.2343984659444533,-6.979591836734692,1.0,9.0,0.7755102040816326,1.6326530612244896,-10.213990302679148,111111111
1043968,-3.2343984659444542,-7.163265306122447,1.0,9.0,0.7959183673469387,1.6326530612244896,-10.397663772066904,111111111
1044480,-3.234398465944455,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.6326530612244896,-10.581337241454658,111111111
1044992,-3.2343984659444533,-7.530612244897957,1.0,9.0,0.836734693877551,1.6326530612244896,-10.765010710842411,111111111
1045504,-3.2343984659444565,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.6326530612244896,-10.948684180230169,111111111
1046016,-3.2343984659444547,-7.897959183673469,1.0,9.0,0.8775510204081632,1.6326530612244896,-11.132357649617925,000000000
1046528,-3.2343984659444533,-8.081632653061224,1.0,9.0,0.8979591836734693,1.6326530612244896,-11.316031119005675,000000000
1047040,-3.234398465944456,-8.265306122448981,1.0,9.0,0.9183673469387754,1.6326530612244896,-11.499704588393435,111111111
1047552,-3.2343984659444542,-8.448979591836734,1.0,9.0,0.9387755102040816,1.6326530612244896,-11.683378057781189,000000000
1048064,-3.2343984659444525,-8.63265306122449,1.0,9.0,0.9591836734693876,1.6326530612244896,-11.867051527168947,111111111
1048576,-3.2343984659444542,-8.816326530612244,1.0,9.0,0.979591836734694,1.6326530612244896,-12.0507249965567,111111111
1049088,-3.234398465944455,-9.0,1.0,9.0,1.0,1.6326530612244896,-12.234398465944455,111111111
1049600,-5.133008383254163,0.0,0.012345679012345678,9.0,0.0,1.673469387755102,-5.133008383254163,101010101
1050112,-5.133008383254164,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.673469387755102,-4.9901512403970205,010101010
1050624,-5.031258494278097,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.673469387755102,-4.9088095146862605,010000101
1051136,-4.832561377885782,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.673469387755102,-4.893785867681701,111010111
1051648,-4.832561377885785,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.673469387755102,-4.91419403094701,001010000
1052160,-4.832561377885783,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.673469387755102,-4.934602194212314,101000000
1052672,-4.3736299325225865,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.673469387755102,-4.9858748304817695,111011111
1053184,-4.3736299325225865,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.673469387755102,-5.087915646808301,111111110
1053696,-4.373629932522587,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.673469387755102,-5.189956463134833,111110111
1054208,-4.373629932522585,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.673469387755102,-5.291997279461361,111111110
1054722,-4.3736299325225865,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.673469387755102,-5.394038095787892,000000100
1055232,-4.3736299325225865,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.673469387755102,-5.496078912114422,111111110
1055744,-4.3736299325225865,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.673469387755102,-5.5981197284409525,111111011
1056256,-3.3143373877113698,-2.387755102040816,1.0,9.0,0.26530612244897955,1.673469387755102,-5.702092489752187,111111111
1056768,-3.3143373877113684,-2.5714285714285707,1.0,9.0,0.2857142857142857,1.673469387755102,-5.885765959139941,000000000
1057280,-3.3143373877113707,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.673469387755102,-6.069439428527697,000000000
1057792,-3.314337387711369,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.673469387755102,-6.25311289791545,000000000
1058304,-3.3143373877113684,-3.122448979591837,1.0,9.0,0.3469387755102041,1.673469387755102,-6.436786367303204,000000000
1058816,-3.314337387711368,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.673469387755102,-6.62045983669096,111111111
1059328,-3.314337387711369,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.673469387755102,-6.804133306078716,111111111
1059840,-3.314337387711371,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.673469387755102,-6.987806775466473,111111111
1060352,-3.3143373877113675,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.673469387755102,-7.171480244854225,000000000
1060864,-3.3143373877113675,-4.040816326530612,1.0,9.0,0.4489795918367345,1.673469387755102,-7.355153714241978,111111111
1061376,-3.3143373877113698,-4.224489795918367,1.0,9.0,0.4693877551020408,1.673469387755102,-7.538827183629737,000000000
1061888,-3.3143373877113698,-4.408163265306122,1.0,9.0,0.4897959183673469,1.673469387755102,-7.722500653017493,000000000
1062400,-3.314337387711369,-4.591836734693878,1.0,9.0,0.5102040816326531,1.673469387755102,-7.906174122405247,111111111
1062912,-3.314337387711366,-4.775510204081632,1.0,9.0,0.5306122448979591,1.673469387755102,-8.089847591793,111111111
1063424,-3.314337387711373,-4.959183673469386,1.0,9.0,0.5510204081632653,1.673469387755102,-8.273521061180759,111111111
1063936,-3.31433738771137,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.673469387755102,-8.457194530568513,111111111
1064448,-3.314337387711368,-5.326530612244898,1.0,9.0,0.5918367346938775,1.673469387755102,-8.640867999956267,111111111
1064960,-3.314337387711369,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.673469387755102,-8.824541469344021,000000000
1065472,-3.3143373877113707,-5.693877551020408,1.0,9.0,0.6326530612244897,1.673469387755102,-9.00821493873178,000000000
1065984,-3.314337387711368,-5.877551020408162,1.0,9.0,0.6530612244897959,1.673469387755102,-9.191888408119533,111111111
1066496,-3.3143373877113675,-6.061224489795919,1.0,9.0,0.6734693877551021,1.673469387755102,-9.375561877507288,000000000
1067008,-3.314337387711366,-6.244897959183674,1.0,9.0,0.6938775510204082,1.673469387755102,-9.55923534689504,111111111
1067520,-3.3143373877113693,-6.428571428571428,1.0,9.0,0.7142857142857142,1.673469387755102,-9.742908816282798,000000000
1068032,-3.314337387711369,-6.612244897959182,1.0,9.0,0.7346938775510203,1.673469387755102,-9.926582285670552,000000000
1068544,-3.3143373877113684,-6.795918367346937,1.0,9.0,0.7551020408163265,1.673469387755102,-10.110255755058306,000000000
1069056,-3.314337387711373,-6.979591836734692,1.0,9.0,0.7755102040816326,1.673469387755102,-10.293929224446067,111111111
1069568,-3.314337387711369,-7.163265306122447,1.0,9.0,0.7959183673469387,1.673469387755102,-10.477602693833816,000000000
1070080,-3.3143373877113698,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.673469387755102,-10.661276163221572,111111111
1070592,-3.3143373877113684,-7.530612244897957,1.0,9.0,0.836734693877551,1.673469387755102,-10.844949632609326,111111111
1071104,-3.314337387711369,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.673469387755102,-11.028623101997082,111111111
1071616,-3.3143373877113684,-7.897959183673469,1.0,9.0,0.8775510204081632,1.673469387755102,-11.212296571384838,111111111
1072128,-3.314337387711369,-8.081632653061224,1.0,9.0,0.8979591836734693,1.673469387755102,-11.39597004077259,111111111
1072640,-3.3143373877113675,-8.265306122448981,1.0,9.0,0.9183673469387754,1.673469387755102,-11.579643510160349,111111111
1073152,-3.3143373877113675,-8.448979591836734,1.0,9.0,0.9387755102040816,1.673469387755102,-11.7633169795481,000000000
1073664,-3.3143373877113667,-8.63265306122449,1.0,9.0,0.9591836734693876,1.673469387755102,-11.946990448935855,000000000
1074176,-3.314337387711366,-8.816326530612244,1.0,9.0,0.979591836734694,1.673469387755102,-12.130663918323613,111111111
1074688,-3.3143373877113667,-9.0,1.0,9.0,1.0,1.673469387755102,-12.314337387711367,111111111
1075200,-5.211632691480136,0.0,0.012345679012345678,9.0,0.0,1.7142857142857142,-5.211632691480136,010101011
1075712,-5.211632691480134,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.7142857142857142,-5.068775548622992,101010101
1076224,-5.108724643668496,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.7142857142857142,-4.98627566407666,010000101
1076736,-4.907796665251525,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.7142857142857142,-4.969021155047444,100000010
1077248,-4.907796665251525,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.7142857142857142,-4.98942931831275,110101111
1077760,-4.907796665251525,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.7142857142857142,-5.009837481578057,111110101
1078272,-4.444940034122343,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.7142857142857142,-5.057184932081527,000000010
1078784,-4.444940034122343,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.7142857142857142,-5.1592257484080575,000010000
1079296,-4.444940034122344,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.7142857142857142,-5.261266564734589,111101111
1079808,-4.444940034122343,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.7142857142857142,-5.363307381061119,100000000
1080320,-4.444940034122342,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.7142857142857142,-5.465348197387649,111011111
1080832,-4.444940034122343,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.7142857142857142,-5.56738901371418,000010000
1081344,-4.444940034122344,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.7142857142857142,-5.669429830040711,111110111
1081856,-3.3942977331116087,-2.387755102040816,1.0,9.0,0.26530612244897955,1.7142857142857142,-5.782052835152426,000000000
1082368,-3.3942977331116064,-2.5714285714285707,1.0,9.0,0.2857142857142857,1.7142857142857142,-5.965726304540177,000000000
1082880,-3.394297733111608,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.7142857142857142,-6.149399773927934,000000000
1083392,-3.3942977331116078,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.7142857142857142,-6.333073243315687,111111111
1083904,-3.394297733111605,-3.122448979591837,1.0,9.0,0.3469387755102041,1.7142857142857142,-6.516746712703442,111111111
1084416,-3.394297733111607,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.7142857142857142,-6.700420182091197,111111111
1084928,-3.3942977331116033,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.7142857142857142,-6.884093651478951,111111111
1085440,-3.3942977331116087,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.7142857142857142,-7.06776712086671,111111111
1085952,-3.394297733111608,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.7142857142857142,-7.251440590254464,000000000
1086464,-3.394297733111605,-4.040816326530612,1.0,9.0,0.4489795918367345,1.7142857142857142,-7.435114059642219,111111111
1086976,-3.394297733111607,-4.224489795918367,1.0,9.0,0.4693877551020408,1.7142857142857142,-7.618787529029974,111111111
1087488,-3.394297733111608,-4.408163265306122,1.0,9.0,0.4897959183673469,1.7142857142857142,-7.802460998417731,111111111
1088000,-3.394297733111605,-4.591836734693878,1.0,9.0,0.5102040816326531,1.7142857142857142,-7.986134467805482,111111111
1088512,-3.3942977331116064,-4.775510204081632,1.0,9.0,0.5306122448979591,1.7142857142857142,-8.169807937193237,111111111
1089024,-3.3942977331116064,-4.959183673469386,1.0,9.0,0.5510204081632653,1.7142857142857142,-8.353481406580991,111111111
1089536,-3.394297733111608,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.7142857142857142,-8.537154875968751,111111111
1090048,-3.3942977331116064,-5.326530612244898,1.0,9.0,0.5918367346938775,1.7142857142857142,-8.720828345356505,000000000
1090560,-3.3942977331116064,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.7142857142857142,-8.904501814744258,111111111
1091072,-3.3942977331116064,-5.693877551020408,1.0,9.0,0.6326530612244897,1.7142857142857142,-9.088175284132014,111111111
1091584,-3.3942977331116064,-5.877551020408162,1.0,9.0,0.6530612244897959,1.7142857142857142,-9.27184875351977,111111111
1092096,-3.3942977331116064,-6.061224489795919,1.0,9.0,0.6734693877551021,1.7142857142857142,-9.455522222907524,111111111
1092608,-3.394297733111608,-6.244897959183674,1.0,9.0,0.6938775510204082,1.7142857142857142,-9.639195692295283,000000000
1093120,-3.394297733111605,-6.428571428571428,1.0,9.0,0.7142857142857142,1.7142857142857142,-9.822869161683034,111111111
1093632,-3.394297733111608,-6.612244897959182,1.0,9.0,0.7346938775510203,1.7142857142857142,-10.00654263107079,111111111
1094144,-3.3942977331116078,-6.795918367346937,1.0,9.0,0.7551020408163265,1.7142857142857142,-10.190216100458548,111111111
1094656,-3.3942977331116064,-6.979591836734692,1.0,9.0,0.7755102040816326,1.7142857142857142,-10.373889569846302,000000000
1095168,-3.394297733111608,-7.163265306122447,1.0,9.0,0.7959183673469387,1.7142857142857142,-10.557563039234056,111111111
1095680,-3.3942977331116064,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.7142857142857142,-10.74123650862181,111111111
1096192,-3.394297733111613,-7.530612244897957,1.0,9.0,0.836734693877551,1.7142857142857142,-10.924909978009572,111111111
1096704,-3.3942977331116064,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.7142857142857142,-11.10858344739732,111111111
1097216,-3.3942977331116078,-7.897959183673469,1.0,9.0,0.8775510204081632,1.7142857142857142,-11.292256916785073,000000000
1097728,-3.3942977331116064,-8.081632653061224,1.0,9.0,0.8979591836734693,1.7142857142857142,-11.47593038617283,000000000
1098240,-3.3942977331116064,-8.265306122448981,1.0,9.0,0.9183673469387754,1.7142857142857142,-11.659603855560588,111111111
1098752,-3.394297733111605,-8.448979591836734,1.0,9.0,0.9387755102040816,1.7142857142857142,-11.843277324948339,111111111
1099264,-3.3942977331116064,-8.63265306122449,1.0,9.0,0.9591836734693876,1.7142857142857142,-12.026950794336095,111111111
1099776,-3.3942977331116064,-8.816326530612244,1.0,9.0,0.979591836734694,1.7142857142857142,-12.210624263723853,111111111
1100288,-3.3942977331116078,-9.0,1.0,9.0,1.0,1.7142857142857142,-12.394297733111609,111111111
1100800,-5.290270002341458,0.0,0.012345679012345678,9.0,0.0,1.7551020408163265,-5.290270002341458,101011010
1101312,-5.290270002341462,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.7551020408163265,-5.147412859484319,101101010
1101824,-5.1862229167227,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.7551020408163265,-5.063773937130863,010101111
1102336,-4.9831031318185115,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.7551020408163265,-5.044327621614428,010000001
1102848,-4.983103131818512,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.7551020408163265,-5.064735784879738,100000010
1103360,-4.9831031318185115,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.7551020408163265,-5.085143948145043,111101011
1103872,-4.516459946346495,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.7551020408163265,-5.128704844305679,000100000
1104384,-4.516459946346494,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.7551020408163265,-5.230745660632208,010000000
1104896,-4.516459946346493,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.7551020408163265,-5.332786476958739,010000000
1105408,-4.516459946346492,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.7551020408163265,-5.434827293285268,101111111
1105920,-4.516459946346493,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.7551020408163265,-5.536868109611799,000000001
1106432,-4.516459946346493,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.7551020408163265,-5.638908925938329,111101111
1106944,-4.516459946346494,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.7551020408163265,-5.740949742264862,110111111
1107456,-3.4742780229537438,-2.387755102040816,1.0,9.0,0.26530612244897955,1.7551020408163265,-5.862033124994562,111111111
1107968,-3.4742780229537416,-2.5714285714285707,1.0,9.0,0.2857142857142857,1.7551020408163265,-6.045706594382312,111111111
1108480,-3.4742780229537424,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.7551020408163265,-6.229380063770069,000000000
1108992,-3.4742780229537407,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.7551020408163265,-6.413053533157822,111111111
1109504,-3.474278022953741,-3.122448979591837,1.0,9.0,0.3469387755102041,1.7551020408163265,-6.5967270025455775,000000000
1110016,-3.4742780229537416,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.7551020408163265,-6.7804004719333335,000000000
1110528,-3.4742780229537416,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.7551020408163265,-6.9640739413210895,111111111
1111040,-3.474278022953741,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.7551020408163265,-7.147747410708842,111111111
1111552,-3.474278022953741,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.7551020408163265,-7.331420880096598,111111111
1112064,-3.4742780229537433,-4.040816326530612,1.0,9.0,0.4489795918367345,1.7551020408163265,-7.515094349484356,111111111
1112576,-3.474278022953744,-4.224489795918367,1.0,9.0,0.4693877551020408,1.7551020408163265,-7.698767818872111,000000000
1113088,-3.4742780229537447,-4.408163265306122,1.0,9.0,0.4897959183673469,1.7551020408163265,-7.882441288259868,111111111
1113600,-3.4742780229537407,-4.591836734693878,1.0,9.0,0.5102040816326531,1.7551020408163265,-8.066114757647616,111111111
1114112,-3.474278022953741,-4.775510204081632,1.0,9.0,0.5306122448979591,1.7551020408163265,-8.249788227035374,000000000
1114624,-3.4742780229537416,-4.959183673469386,1.0,9.0,0.5510204081632653,1.7551020408163265,-8.43346169642313,000000000
1115136,-3.47427802295374,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.7551020408163265,-8.617135165810883,111111111
1115648,-3.4742780229537416,-5.326530612244898,1.0,9.0,0.5918367346938775,1.7551020408163265,-8.80080863519864,111111111
1116160,-3.4742780229537416,-5.5102040816326525,1.0,9.0,0.6122448979591836,1.7551020408163265,-8.984482104586395,111111111
1116672,-3.4742780229537407,-5.693877551020408,1.0,9.0,0.6326530612244897,1.7551020408163265,-9.168155573974149,000000000
1117184,-3.4742780229537416,-5.877551020408162,1.0,9.0,0.6530612244897959,1.7551020408163265,-9.351829043361905,000000000
1117696,-3.47427802295374,-6.061224489795919,1.0,9.0,0.6734693877551021,1.7551020408163265,-9.53550251274966,111111111
1118208,-3.4742780229537416,-6.244897959183674,1.0,9.0,0.6938775510204082,1.7551020408163265,-9.719175982137417,000000000
1118720,-3.4742780229537416,-6.428571428571428,1.0,9.0,0.7142857142857142,1.7551020408163265,-9.902849451525169,111111111
1119232,-3.474278022953741,-6.612244897959182,1.0,9.0,0.7346938775510203,1.7551020408163265,-10.086522920912923,111111111
1119744,-3.4742780229537416,-6.795918367346937,1.0,9.0,0.7551020408163265,1.7551020408163265,-10.27019639030068,111111111
1120256,-3.4742780229537433,-6.979591836734692,1.0,9.0,0.7755102040816326,1.7551020408163265,-10.453869859688435,000000000
1120768,-3.4742780229537416,-7.163265306122447,1.0,9.0,0.7959183673469387,1.7551020408163265,-10.63754332907619,111111111
1121280,-3.4742780229537398,-7.3469387755102025,1.0,9.0,0.8163265306122448,1.7551020408163265,-10.821216798463944,111111111
1121792,-3.4742780229537464,-7.530612244897957,1.0,9.0,0.836734693877551,1.7551020408163265,-11.004890267851703,111111111
1122304,-3.4742780229537433,-7.7142857142857135,1.0,9.0,0.8571428571428571,1.7551020408163265,-11.188563737239456,111111111
1122816,-3.4742780229537433,-7.897959183673469,1.0,9.0,0.8775510204081632,1.7551020408163265,-11.372237206627213,000000000
1123328,-3.47427802295374,-8.081632653061224,1.0,9.0,0.8979591836734693,1.7551020408163265,-11.555910676014964,111111111
1123840,-3.474278022953744,-8.265306122448981,1.0,9.0,0.9183673469387754,1.7551020408163265,-11.739584145402725,000000000
1124352,-3.474278022953741,-8.448979591836734,1.0,9.0,0.9387755102040816,1.7551020408163265,-11.923257614790476,111111111
1124864,-3.4742780229537416,-8.63265306122449,1.0,9.0,0.9591836734693876,1.7551020408163265,-12.106931084178234,000000000
1125376,-3.4742780229537424,-8.816326530612244,1.0,9.0,0.979591836734694,1.7551020408163265,-12.290604553565984,000000000
1125888,-3.4742780229537407,-9.0,1.0,9.0,1.0,1.7551020408163265,-12.474278022953738,111111111
1126400,-5.368920023071512,0.0,0.012345679012345678,9.0,0.0,1.7959183673469383,-5.368920023071512,101011010
1126912,-5.368920023071512,0.14285714285714285,0.012345679012345678,9.0,0.020408163265306117,1.7959183673469383,-5.22606288021437,010101001
1127424,-5.2637524853580215,0.12244897959183673,0.1111111111111111,9.0,0.040816326530612235,1.7959183673469383,-5.141303505766184,000010101
1127936,-5.05847888439124,-0.061224489795918366,0.30864197530864196,9.0,0.061224489795918366,1.7959183673469383,-5.119703374187159,000000101
1128448,-5.05847888439124,-0.08163265306122447,0.30864197530864196,9.0,0.08163265306122447,1.7959183673469383,-5.140111537452465,111101011
1128960,-5.0584788843912385,-0.1020408163265306,0.30864197530864196,9.0,0.1020408163265306,1.7959183673469383,-5.160519700717769,000000101
1129472,-4.588182612075126,-0.6122448979591837,0.6049382716049381,9.0,0.12244897959183673,1.7959183673469383,-5.200427510034311,001000000
1129984,-4.58818261207513,-0.7142857142857142,0.6049382716049381,9.0,0.14285714285714285,1.7959183673469383,-5.302468326360843,111111101
1130496,-4.588182612075128,-0.8163265306122448,0.6049382716049381,9.0,0.16326530612244894,1.7959183673469383,-5.404509142687373,000000010
1131008,-4.588182612075128,-0.9183673469387754,0.6049382716049381,9.0,0.18367346938775508,1.7959183673469383,-5.506549959013904,100000000
1131520,-4.588182612075131,-1.020408163265306,0.6049382716049381,9.0,0.2040816326530612,1.7959183673469383,-5.608590775340437,000000001
1132032,-4.588182612075128,-1.1224489795918366,0.6049382716049381,9.0,0.22448979591836726,1.7959183673469383,-5.7106315916669645,100000000
1132544,-4.588182612075133,-1.2244897959183674,0.6049382716049381,9.0,0.24489795918367346,1.7959183673469383,-5.8126724079935,111011111
1133056,-3.5542769108356933,-2.387755102040816,1.0,9.0,0.26530612244897955,1.7959183673469383,-5.942032012876508,111111111
1133568,-3.5542769108356933,-2.5714285714285707,1.0,9.0,0.2857142857142857,1.7959183673469383,-6.125705482264264,111111111
1134080,-3.5542769108356964,-2.7551020408163263,1.0,9.0,0.3061224489795918,1.7959183673469383,-6.309378951652023,111111111
1134592,-3.5542769108356937,-2.9387755102040813,1.0,9.0,0.32653061224489793,1.7959183673469383,-6.493052421039776,000000000
1135104,-3.5542769108356933,-3.122448979591837,1.0,9.0,0.3469387755102041,1.7959183673469383,-6.67672589042753,111111111
1135616,-3.5542769108356924,-3.3061224489795915,1.0,9.0,0.36734693877551017,1.7959183673469383,-6.860399359815284,111111111
1136128,-3.5542769108356933,-3.4897959183673466,1.0,9.0,0.3877551020408163,1.7959183673469383,-7.04407282920304,111111111
1136640,-3.5542769108356933,-3.6734693877551017,1.0,9.0,0.4081632653061224,1.7959183673469383,-7.227746298590794,111111111
1137152,-3.5542769108356915,-3.8571428571428568,1.0,9.0,0.42857142857142855,1.7959183673469383,-7.411419767978549,111111111
1137664,-3.5542769108356933,-4.040816326530612,1.0,9.0,0.4489795918367345,1.7959183673469383,-7.595093237366305,000000000
1138176,-3.554276910835694,-4.224489795918367,1.0,9.0,0.4693877551020408,1.7959183673469383,-7.778766706754061,111111111
1138688,-3.5542769108356933,-4.408163265306122,1.0,9.0,0.4897959183673469,1.7959183673469383,-7.962440176141815,111111111
1139200,-3.5542769108356955,-4.591836734693878,1.0,9.0,0.5102040816326531,1.7959183673469383,-8.146113645529574,111111111
1139712,-3.5542769108356946,-4.775510204081632,1.0,9.0,0.5306122448979591,1.7959183673469383,-8.329787114917327,111111111
1140224,-3.5542769108356933,-4.959183673469386,1.0,9.0,0.5510204081632653,1.7959183673469383,-8.513460584305081,111111111
1140736,-3.554276910835694,-5.1428571428571415,1.0,9.0,0.5714285714285714,1.7959183673469383,-8.697134053692839,000000000
1141248,-3.5542769108356946,-5.326530612244898,1.0,9.0,0.5918367346938775,1.7959183673469383,-8.880807523080593,111111111
