,ground_J=0,-J_term,M^2,N,J,Delta,Ms,ground,index
376320,-2.0000000000000013,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.16326530612244894,0.0,-5.2653061224489806,11111111
376576,-2.0000000000000004,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.16326530612244894,0.0,-5.428571428571429,11111111
376832,-2.0000000000000018,-3.591836734693877,1.0,8.0,0.4489795918367345,0.16326530612244894,0.0,-5.591836734693879,11111111
377088,-2.000000000000001,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.16326530612244894,0.0,-5.755102040816327,00000000
377344,-2.0000000000000004,-3.918367346938776,1.0,8.0,0.4897959183673469,0.16326530612244894,0.0,-5.918367346938775,00000000
377600,-2.000000000000001,-4.081632653061225,1.0,8.0,0.5102040816326531,0.16326530612244894,0.0,-6.0816326530612255,11111111
377856,-2.0,-4.244897959183673,1.0,8.0,0.5306122448979591,0.16326530612244894,0.0,-6.244897959183673,11111111
378112,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.16326530612244894,0.0,-6.408163265306122,11111111
378368,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.16326530612244894,0.0,-6.571428571428572,00000000
378624,-2.0000000000000013,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.16326530612244894,0.0,-6.734693877551023,11111111
378880,-2.000000000000001,-4.897959183673469,1.0,8.0,0.6122448979591836,0.16326530612244894,0.0,-6.8979591836734695,00000000
379136,-2.0000000000000004,-5.061224489795918,1.0,8.0,0.6326530612244897,0.16326530612244894,0.0,-7.061224489795919,11111111
379392,-2.0,-5.224489795918367,1.0,8.0,0.6530612244897959,0.16326530612244894,0.0,-7.224489795918367,11111111
379648,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.16326530612244894,0.0,-7.387755102040818,11111111
379904,-2.0000000000000027,-5.551020408163265,1.0,8.0,0.6938775510204082,0.16326530612244894,0.0,-7.551020408163267,11111111
380160,-2.0000000000000004,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.16326530612244894,0.0,-7.7142857142857135,11111111
380416,-2.000000000000001,-5.877551020408162,1.0,8.0,0.7346938775510203,0.16326530612244894,0.0,-7.8775510204081645,11111111
380672,-2.000000000000001,-6.040816326530613,1.0,8.0,0.7551020408163265,0.16326530612244894,0.0,-8.040816326530612,11111111
380928,-2.0,-6.204081632653061,1.0,8.0,0.7755102040816326,0.16326530612244894,0.0,-8.204081632653061,11111111
381184,-2.0,-6.367346938775508,1.0,8.0,0.7959183673469387,0.16326530612244894,0.0,-8.367346938775508,11111111
381440,-2.0,-6.530612244897957,1.0,8.0,0.8163265306122448,0.16326530612244894,0.0,-8.530612244897961,11111111
381696,-2.0,-6.693877551020408,1.0,8.0,0.836734693877551,0.16326530612244894,0.0,-8.693877551020408,11111111
381952,-2.000000000000002,-6.857142857142858,1.0,8.0,0.8571428571428571,0.16326530612244894,0.0,-8.85714285714286,00000000
382208,-2.000000000000001,-7.020408163265307,1.0,8.0,0.8775510204081632,0.16326530612244894,0.0,-9.020408163265307,11111111
382464,-2.0000000000000004,-7.183673469387754,1.0,8.0,0.8979591836734693,0.16326530612244894,0.0,-9.183673469387754,11111111
382720,-2.0000000000000013,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.16326530612244894,0.0,-9.346938775510203,00000000
382976,-2.0000000000000013,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.16326530612244894,0.0,-9.510204081632654,11111111
383232,-2.0,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.16326530612244894,0.0,-9.673469387755102,11111111
383488,-2.0,-7.83673469387755,1.0,8.0,0.979591836734694,0.16326530612244894,0.0,-9.83673469387755,11111111
383744,-2.0,-8.0,1.0,8.0,1.0,0.16326530612244894,0.0,-10.0,11111111
384000,-2.408163265306123,0.0,0.0,8.0,0.0,0.2040816326530612,1.0,-2.408163265306123,01010101
384256,-2.255657063248049,-0.0,0.25,8.0,0.020408163265306117,0.2040816326530612,0.25,-2.255657063248049,10000010
384512,-2.0,-0.32653061224489793,1.0,8.0,0.040816326530612235,0.2040816326530612,0.0,-2.326530612244898,00000000
384768,-2.0000000000000018,-0.4897959183673469,1.0,8.0,0.061224489795918366,0.2040816326530612,0.0,-2.4897959183673493,11111111
385025,-2.0,-0.6530612244897959,1.0,8.0,0.08163265306122447,0.2040816326530612,0.0,-2.653061224489796,11111111
385280,-2.0000000000000004,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.2040816326530612,0.0,-2.8163265306122454,11111111
385536,-2.000000000000001,-0.979591836734694,1.0,8.0,0.12244897959183673,0.2040816326530612,0.0,-2.979591836734695,00000000
385792,-2.000000000000001,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.2040816326530612,0.0,-3.142857142857144,00000000
386048,-2.000000000000001,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.2040816326530612,0.0,-3.3061224489795924,11111111
386304,-2.0000000000000018,-1.469387755102041,1.0,8.0,0.18367346938775508,0.2040816326530612,0.0,-3.4693877551020424,11111111
386560,-2.000000000000001,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.2040816326530612,0.0,-3.6326530612244903,11111111
386816,-2.000000000000001,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.2040816326530612,0.0,-3.795918367346939,00000000
387072,-2.0000000000000018,-1.959183673469388,1.0,8.0,0.24489795918367346,0.2040816326530612,0.0,-3.9591836734693895,11111111
387328,-2.0000000000000018,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.2040816326530612,0.0,-4.122448979591838,11111111
387584,-2.000000000000001,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.2040816326530612,0.0,-4.285714285714287,11111111
387840,-2.0000000000000018,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.2040816326530612,0.0,-4.4489795918367365,11111111
388096,-2.0,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.2040816326530612,0.0,-4.612244897959183,11111111
388352,-2.0000000000000004,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.2040816326530612,0.0,-4.775510204081633,11111111
388608,-2.0,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.2040816326530612,0.0,-4.938775510204081,11111111
388864,-2.000000000000002,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.2040816326530612,0.0,-5.102040816326532,00000000
389120,-2.0000000000000004,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.2040816326530612,0.0,-5.2653061224489806,11111111
389376,-2.0000000000000018,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.2040816326530612,0.0,-5.4285714285714315,11111111
389632,-2.0000000000000013,-3.591836734693877,1.0,8.0,0.4489795918367345,0.2040816326530612,0.0,-5.591836734693878,11111111
389888,-2.0,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.2040816326530612,0.0,-5.755102040816326,11111111
390144,-2.0000000000000004,-3.918367346938776,1.0,8.0,0.4897959183673469,0.2040816326530612,0.0,-5.918367346938775,00000000
390400,-2.0,-4.081632653061225,1.0,8.0,0.5102040816326531,0.2040816326530612,0.0,-6.081632653061225,11111111
390656,-2.000000000000001,-4.244897959183673,1.0,8.0,0.5306122448979591,0.2040816326530612,0.0,-6.244897959183674,00000000
390912,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.2040816326530612,0.0,-6.408163265306122,00000000
391168,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.2040816326530612,0.0,-6.571428571428572,11111111
391424,-2.0000000000000018,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.2040816326530612,0.0,-6.734693877551023,00000000
391680,-2.0000000000000013,-4.897959183673469,1.0,8.0,0.6122448979591836,0.2040816326530612,0.0,-6.8979591836734695,00000000
391936,-2.000000000000001,-5.061224489795918,1.0,8.0,0.6326530612244897,0.2040816326530612,0.0,-7.061224489795919,00000000
392192,-2.000000000000001,-5.224489795918367,1.0,8.0,0.6530612244897959,0.2040816326530612,0.0,-7.224489795918367,11111111
392448,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.2040816326530612,0.0,-7.387755102040818,11111111
392704,-2.0000000000000004,-5.551020408163265,1.0,8.0,0.6938775510204082,0.2040816326530612,0.0,-7.551020408163266,11111111
392960,-2.0000000000000004,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.2040816326530612,0.0,-7.7142857142857135,11111111
393216,-2.000000000000001,-5.877551020408162,1.0,8.0,0.7346938775510203,0.2040816326530612,0.0,-7.8775510204081645,00000000
393472,-2.0000000000000004,-6.040816326530613,1.0,8.0,0.7551020408163265,0.2040816326530612,0.0,-8.040816326530612,11111111
393728,-2.0000000000000004,-6.204081632653061,1.0,8.0,0.7755102040816326,0.2040816326530612,0.0,-8.204081632653061,11111111
393984,-2.0000000000000004,-6.367346938775508,1.0,8.0,0.7959183673469387,0.2040816326530612,0.0,-8.36734693877551,11111111
394240,-2.0,-6.530612244897957,1.0,8.0,0.8163265306122448,0.2040816326530612,0.0,-8.530612244897961,11111111
394496,-2.0000000000000004,-6.693877551020408,1.0,8.0,0.836734693877551,0.2040816326530612,0.0,-8.693877551020408,11111111
394752,-2.0000000000000004,-6.857142857142858,1.0,8.0,0.8571428571428571,0.2040816326530612,0.0,-8.857142857142858,11111111
395008,-2.0000000000000013,-7.020408163265307,1.0,8.0,0.8775510204081632,0.2040816326530612,0.0,-9.020408163265307,11111111
395264,-2.0,-7.183673469387754,1.0,8.0,0.8979591836734693,0.2040816326530612,0.0,-9.183673469387754,11111111
395520,-2.0,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.2040816326530612,0.0,-9.346938775510203,11111111
395776,-2.000000000000001,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.2040816326530612,0.0,-9.510204081632654,00000000
396032,-2.000000000000002,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.2040816326530612,0.0,-9.673469387755103,11111111
396288,-2.0,-7.83673469387755,1.0,8.0,0.979591836734694,0.2040816326530612,0.0,-9.83673469387755,11111111
396544,-2.000000000000001,-8.0,1.0,8.0,1.0,0.2040816326530612,0.0,-10.0,11111111
396800,-2.4897959183673484,0.0,0.0,8.0,0.0,0.24489795918367346,1.0,-2.4897959183673484,10101010
397056,-2.4897959183673493,0.16326530612244894,0.0,8.0,0.020408163265306117,0.24489795918367346,1.0,-2.3265306122448997,10101010
397312,-2.17980539465291,-0.16326530612244894,0.5625,8.0,0.040816326530612235,0.24489795918367346,0.0625,-2.343070700775359,01111111
397568,-2.0000000000000013,-0.4897959183673469,1.0,8.0,0.061224489795918366,0.24489795918367346,0.0,-2.4897959183673484,00000000
397825,-2.0,-0.6530612244897959,1.0,8.0,0.08163265306122447,0.24489795918367346,0.0,-2.653061224489796,11111111
398080,-2.0,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.24489795918367346,0.0,-2.8163265306122454,00000000
398336,-2.000000000000001,-0.979591836734694,1.0,8.0,0.12244897959183673,0.24489795918367346,0.0,-2.979591836734695,00000000
398592,-2.0,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.24489795918367346,0.0,-3.1428571428571432,11111111
398848,-2.000000000000001,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.24489795918367346,0.0,-3.3061224489795924,00000000
399104,-2.0,-1.469387755102041,1.0,8.0,0.18367346938775508,0.24489795918367346,0.0,-3.4693877551020407,00000000
399360,-1.9999999999999996,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.24489795918367346,0.0,-3.6326530612244885,11111111
399616,-2.0,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.24489795918367346,0.0,-3.7959183673469385,00000000
399872,-2.000000000000001,-1.959183673469388,1.0,8.0,0.24489795918367346,0.24489795918367346,0.0,-3.9591836734693886,00000000
400128,-2.0000000000000013,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.24489795918367346,0.0,-4.122448979591837,11111111
400384,-2.0,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.24489795918367346,0.0,-4.285714285714286,11111111
400640,-2.0000000000000004,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.24489795918367346,0.0,-4.448979591836736,11111111
400896,-2.000000000000001,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.24489795918367346,0.0,-4.612244897959185,11111111
401152,-2.0000000000000027,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.24489795918367346,0.0,-4.775510204081637,00000000
401408,-2.0000000000000004,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.24489795918367346,0.0,-4.938775510204081,11111111
401664,-2.0000000000000004,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.24489795918367346,0.0,-5.1020408163265305,11111111
401920,-2.0000000000000004,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.24489795918367346,0.0,-5.2653061224489806,11111111
402176,-2.0,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.24489795918367346,0.0,-5.428571428571429,00000000
402432,-2.0000000000000004,-3.591836734693877,1.0,8.0,0.4489795918367345,0.24489795918367346,0.0,-5.591836734693878,11111111
402688,-2.0000000000000004,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.24489795918367346,0.0,-5.755102040816327,00000000
402944,-2.0000000000000027,-3.918367346938776,1.0,8.0,0.4897959183673469,0.24489795918367346,0.0,-5.918367346938777,11111111
403200,-2.0,-4.081632653061225,1.0,8.0,0.5102040816326531,0.24489795918367346,0.0,-6.081632653061225,00000000
403456,-2.000000000000001,-4.244897959183673,1.0,8.0,0.5306122448979591,0.24489795918367346,0.0,-6.244897959183674,00000000
403712,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.24489795918367346,0.0,-6.408163265306122,11111111
403968,-2.0000000000000018,-4.571428571428571,1.0,8.0,0.5714285714285714,0.24489795918367346,0.0,-6.571428571428572,00000000
404224,-2.000000000000002,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.24489795918367346,0.0,-6.734693877551023,11111111
404480,-2.0,-4.897959183673469,1.0,8.0,0.6122448979591836,0.24489795918367346,0.0,-6.897959183673468,11111111
404736,-2.0000000000000004,-5.061224489795918,1.0,8.0,0.6326530612244897,0.24489795918367346,0.0,-7.061224489795919,11111111
404992,-2.0,-5.224489795918367,1.0,8.0,0.6530612244897959,0.24489795918367346,0.0,-7.224489795918367,11111111
405248,-2.0000000000000004,-5.387755102040817,1.0,8.0,0.6734693877551021,0.24489795918367346,0.0,-7.387755102040818,00000000
405504,-2.000000000000001,-5.551020408163265,1.0,8.0,0.6938775510204082,0.24489795918367346,0.0,-7.551020408163266,11111111
405760,-2.0,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.24489795918367346,0.0,-7.7142857142857135,11111111
406016,-2.000000000000001,-5.877551020408162,1.0,8.0,0.7346938775510203,0.24489795918367346,0.0,-7.8775510204081645,00000000
406272,-2.0000000000000013,-6.040816326530613,1.0,8.0,0.7551020408163265,0.24489795918367346,0.0,-8.040816326530612,11111111
406528,-2.0000000000000004,-6.204081632653061,1.0,8.0,0.7755102040816326,0.24489795918367346,0.0,-8.204081632653061,11111111
406784,-2.0,-6.367346938775508,1.0,8.0,0.7959183673469387,0.24489795918367346,0.0,-8.367346938775508,11111111
407040,-2.0000000000000013,-6.530612244897957,1.0,8.0,0.8163265306122448,0.24489795918367346,0.0,-8.530612244897961,11111111
407296,-2.000000000000001,-6.693877551020408,1.0,8.0,0.836734693877551,0.24489795918367346,0.0,-8.693877551020408,00000000
407552,-2.0,-6.857142857142858,1.0,8.0,0.8571428571428571,0.24489795918367346,0.0,-8.857142857142858,00000000
407808,-2.0000000000000004,-7.020408163265307,1.0,8.0,0.8775510204081632,0.24489795918367346,0.0,-9.020408163265307,11111111
408064,-2.0000000000000004,-7.183673469387754,1.0,8.0,0.8979591836734693,0.24489795918367346,0.0,-9.183673469387754,11111111
408320,-2.0000000000000027,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.24489795918367346,0.0,-9.346938775510207,00000000
408576,-2.0000000000000013,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.24489795918367346,0.0,-9.510204081632654,11111111
408832,-2.000000000000002,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.24489795918367346,0.0,-9.673469387755103,11111111
409088,-2.000000000000001,-7.83673469387755,1.0,8.0,0.979591836734694,0.24489795918367346,0.0,-9.836734693877553,11111111
409344,-2.0,-8.0,1.0,8.0,1.0,0.24489795918367346,0.0,-10.0,11111111
409600,-2.5714285714285725,0.0,0.0,8.0,0.0,0.2857142857142857,1.0,-2.5714285714285725,01010101
409856,-2.571428571428572,0.16326530612244894,0.0,8.0,0.020408163265306117,0.2857142857142857,1.0,-2.4081632653061225,01010101
410112,-2.221114427426413,-0.16326530612244894,0.5625,8.0,0.040816326530612235,0.2857142857142857,0.0625,-2.3843797335488617,11111101
410368,-2.000000000000002,-0.4897959183673469,1.0,8.0,0.061224489795918366,0.2857142857142857,0.0,-2.4897959183673493,11111111
410624,-2.0000000000000013,-0.6530612244897959,1.0,8.0,0.08163265306122447,0.2857142857142857,0.0,-2.6530612244897966,11111111
410880,-2.0000000000000018,-0.8163265306122448,1.0,8.0,0.1020408163265306,0.2857142857142857,0.0,-2.8163265306122467,11111111
411136,-2.0,-0.979591836734694,1.0,8.0,0.12244897959183673,0.2857142857142857,0.0,-2.9795918367346936,11111111
411392,-2.0,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.2857142857142857,0.0,-3.1428571428571432,11111111
411648,-2.000000000000001,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.2857142857142857,0.0,-3.3061224489795924,11111111
411904,-2.000000000000001,-1.469387755102041,1.0,8.0,0.18367346938775508,0.2857142857142857,0.0,-3.4693877551020416,11111111
412160,-2.0000000000000004,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.2857142857142857,0.0,-3.6326530612244903,11111111
412416,-2.0,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.2857142857142857,0.0,-3.7959183673469385,11111111
412672,-2.0,-1.959183673469388,1.0,8.0,0.24489795918367346,0.2857142857142857,0.0,-3.959183673469388,11111111
412928,-2.000000000000001,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.2857142857142857,0.0,-4.122448979591837,00000000
413184,-2.0000000000000004,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.2857142857142857,0.0,-4.285714285714287,11111111
413440,-2.000000000000001,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.2857142857142857,0.0,-4.4489795918367365,11111111
413696,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.2857142857142857,0.0,-4.612244897959183,00000000
413952,-2.000000000000001,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.2857142857142857,0.0,-4.775510204081634,00000000
414208,-2.0000000000000013,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.2857142857142857,0.0,-4.938775510204083,11111111
414464,-2.000000000000001,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.2857142857142857,0.0,-5.102040816326531,11111111
414720,-2.0,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.2857142857142857,0.0,-5.2653061224489806,11111111
414976,-2.0000000000000018,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.2857142857142857,0.0,-5.4285714285714315,11111111
415232,-2.0000000000000004,-3.591836734693877,1.0,8.0,0.4489795918367345,0.2857142857142857,0.0,-5.591836734693878,11111111
415488,-2.000000000000001,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.2857142857142857,0.0,-5.755102040816327,11111111
415744,-2.0000000000000004,-3.918367346938776,1.0,8.0,0.4897959183673469,0.2857142857142857,0.0,-5.918367346938775,00000000
416000,-2.0000000000000013,-4.081632653061225,1.0,8.0,0.5102040816326531,0.2857142857142857,0.0,-6.0816326530612255,11111111
416256,-2.0000000000000013,-4.244897959183673,1.0,8.0,0.5306122448979591,0.2857142857142857,0.0,-6.244897959183675,11111111
416512,-2.0000000000000018,-4.408163265306122,1.0,8.0,0.5510204081632653,0.2857142857142857,0.0,-6.408163265306124,11111111
